id,text,label
3424,El Supremo confirma la absolución de dos exdirectivos de la CAM por el cobro irregular de dietas,2
3425,Los tribunales confirman que un despido sin causa es improcedente y no nulo,2
3426,CCOO y UGT: el miércoles no habrá plan contra el empleo irregular,2
3427,Obama dice a la UE que no se sumará a su plan para crear una tasa bancaria,2
3428,Escrivá apunta que los ERTE se mantendrán más allá de mayo,2
3429,Día D para el ERE de Vodafone,2
3430,"El FROB recurrirá ante el Supremo la sentencia que obliga a CX a pagar 1,2 millones a Todó y Masana",2
3431,Extremadura la región europea con más fumadores de tabaco,2
3432,La Justicia avala que el empresario acceda a los ‘e-mails’ de un trabajador,0
3433,El euribor supera el 2% por primera vez en más de dos años,0
3434,"Los pensionistas extremeños destinan el 44,1% de su prestación al pago de la vivienda",2
3435,Las españolas trabajarán 'gratis' 55 días este 2019,2
3436,La CEOE pide alargar los ERTE hasta junio y que se pueda despedir sin devolver todas las exenciones,0
3437,"Báñez descarta un contrato único y apuesta por el tiempo parcial con sueldos ""razonables"" para jóvenes",1
3438,"Madrid y Euskadi, con los alquileres más altos",2
3439,Trabajar gratis': De la tendencia laboral al abuso profesional,2
3440,La vivienda usada ajusta su precio casi un 10%,2
3441,Portugal quiere reducir la indemnización por despido a 12 días,2
3442,El dinero público invertido o comprometido en el rescate de la banca alcanza los 108.000 millones,2
3443,Las hipotecas seguirán en 2022 en niveles récord de la última década,0
3444,Bizkaia rechaza excluir de los contratos públicos a empresas que operan en paraísos fiscales,2
3445,"El euríbor sube ligeramente en mayo, hasta el -0,480%",0
3446,Garamendi: la patronal no va a apoyar ahora una subida del salario mínimo,1
3447,"PepsiCo gana un 4,6% menos en el primer trimestre, hasta 824 millones",2
3448,Iberia compartirá destinos con la aerolínea mexicana Aeromar,2
3449,CAM liquidará toda su cartera industrial: 30 empresas valoradas en casi 200 millones,2
3450,"Dia logra ventas de 6.648 millones en 2021, un 3,4% menos",2
3451,Retos de El Salvador ante el comercio minorista,2
3452,BNP Paribas vende a Banca March parte de su Banca Privada en España,2
3453,El dólar blue cayó en la primera rueda del año,2
3454,Vodafone/Iliad: vender en Italia podría presagiar una división mayor,2
3455,Iberdrola vende su cartera de suministros de GNL a Pavilion por 115 millones,2
3456,IAG teme perder la compra de Air Europa y cree que su venta a otros rivales sería catastrófico,2
3457,"Vivendi, dispuesta a vender parte de su participación en Mediaset con pérdidas",2
3458,Golpe a Telefónica: Competencia favorece a sus rivales,2
3459,El Corte Inglés pone en venta hasta 200 inmuebles por 1.000 millones,2
3460,Iberdrola encalla en Siemens Gamesa: la mayoría de accionistas veta sus propuestas y apoya al grupo alemán,2
3461,"Fortnite, acorralado, apelará el fallo en su juicio contra Apple y la app Store",2
3462,"Bankinter no ve potencial en Naturgy: ""Hay otras opciones más interesantes""",2
3463,Amazon nunca había perdido en nada: pero llegó Costco,2
3464,Adveo España vende su unidad de negocio industrial a Springwater Capital por 16 millones,2
3465,Oxxo tiene un nuevo enemigo: las tiendas de conveniencia Walmart,2
3466,Telefónica se queda atrás en la puja por Oi,2
3467,"Sacyr vende el 15,5 % de Ítinere a Cosair, que pasa a controlar el 60,19 %",2
3468,"Kenny Jacobs: ""Las aerolíneas tradicionales nunca van a ganar en el corto radio contra Ryanair e easyJet""",2
3469,"Oracle paga 52,3 millones a Larry Ellison",2
3470,Cerealto Siro completa su salida del negocio del pan con la venta de dos fábricas a Bimbo y Morato,2
3471,Mapfre renuncia a plusvalías para proteger los ingresos financieros,2
3472,"Luego de OPI decepcionante, fundadores de Robinhood valen miles de millones de dólares",2
3473,Eroski tendrá que devolver a BBVA el dinero de las aportaciones subordinadas,2
3474,Inditex pierde la guerra de las botas Dr Martens en Estados Unidos,2
3475,Deutsche Telekom deberá rebajar el 10% el 'peaje' a sus competidores,2
3476,Los efectos de la crisis de deuda: las pymes españolas pagan un 77% más que las alemanas para financiarse,2
3477,Chamartín Inmobiliaria se declara en concurso de acreedores con un pasivo de 535 millones,2
3478,La SEC multa con 110 millones a JPMorgan por no registrar sus comunicaciones,2
3479,Facebook irrelevante para las marcas; TikTok y Amazon se adueñan de las conversiones ,2
3480,Francia y la UE pierden terreno en África ante sus potencias rivales,2
3481,"Elon Musk asegura que Apple rechazó comprar Tesla en 2017, cuando valía diez veces menos",2
3482,"Netflix acepta que, finalmente, la competencia está afectándola",2
3483,Fusión maldita: la guerra con Vivendi fuerza a Berlusconi a comprarle su 29% en Mediaset,2
3484,Mercadona cede cuota por el empuje de los frescos en el confinamiento,2
3485,La marca Nokia desaparece y sus móviles se llamarán Microsoft Lumia,2
3486,Los Sumarroca meditan pagar de su bolsillo a los acreedores de Teyco,2
3487,Acciona abandona la puja por entrar a competir con Renfe en el AVE,2
3488,JP Morgan exageró en 5.500 millones el déficit de BMN,2
3489,Las tres vías para desmantelar los grandes conglomerados,2
3490,Pandora pierde la batalla contra sus ‘imitadores’,2
3491,Brasil advierte que Telefónica no podrá tener el control de Vivo y TIM,2
3492,Acorex podría mantener su marca en Dcoop pero se sometería al grupo andaluz,2
3493,Girona es el aeropuerto español que más depende de Ryanair,1
3494,Tesla corre el riesgo de verse superado por la competencia,2
3495,Sanidad tendrá que devolver al CNIO más de tres millones de euros en subvenciones,2
3496,"Abertis, Sacyr y ACS, condenadas a pagar 450 millones a Haitong Bank por dos radiales de Madrid",2
3497,La marca Popular desaparece al culminar el Santander la integración de sus 1.600 oficinas,2
3498,Sareb pone a la venta la mole sin acabar de Astroc y Fbex en Canet,2
3499,Telefónica deberá abrir el 50% de su oferta premium de TV a sus rivales,2
3500,Comsa desinvierte en agua con la venta del 50% de Aigües de Catalunya a Global Omnium,2
3501,Goldman Sachs: Vodafone necesita comprar ONO para frenar su declive en España,2
3502,Iberia cederá varias rutas a Volotea para cerrar la compra de Air Europa,2
3503,Carlos Slim baraja la venta de su 21% en la holandesa KPN,2
3504,Apple pierde su batalla legal contra Samsung en Japón por una patente,2
3505,Los Amodio desisten de la batalla de Abengoa y dejan vía libre a Terramar,2
3506,Blablacar se enfrenta hoy al juicio por competencia desleal,2
3507,Bruselas evita ahora tomar medidas sobre las agencias de calificación,2
3508,A Vodafone le preocupa que Telefónica compre Canal+,2
3509,Vodafone deberá pagar 2.040 millones en impuestos a India,2
3510,"La UEFA, dispuesta ceder más control comercial a los clubs tras la amenaza de la Superliga",2
3511,"Murdoch vende MySpace por 35 millones de dólares, 16 veces menos de lo que pagó en 2005",2
3512,"Fetos, arañas y pornografía contra Ina, la periodista ""aplastada"" por criticar al CEO de Ebay",2
3513,Nokia se agarra de forma desesperada a Microsoft,2
3514,Abantia presenta concurso de acreedores y anuncia una oferta de Dominion,2
3515,Milton Friedman estaba equivocado en relación a las empresas,2
3516,Dos candidaturas pugnarán por dirigir la mutua L’Aliança,2
3517,Goirigolzarri: Amazon y Google no lanzarán sus propios bancos,2
3518,Sacyr Vallehermoso vende el 49% de dos de sus concesiones en Chile,2
3519,Listas negras y expulsión de bancos: las empresas toman el control de los préstamos,2
3520,Un juez de Nueva York pide a Repsol que reformule su demanda contra Chevron,2
3521,Bolivia indemnizará a Abertis con 23 millones por la expropiación de su filial Sabsa en 2013,2
3522,Valencia deja de ser el irreductible mercado para el imperio Ikea,2
3523,"El vicepresidente de la Comunidad de Madrid no descarta continuar cerrando empresas públicas que no realicen labores ""necesarias""",2
3524,"Más exigencia a las cajas, más confianza",2
3525,Buscarán en Twitter a posibles evasores de impuestos,2
3526,"México, obligado a crear infraestructura para el e-commerce: Mastercard",2
3527,Los controladores no harán huelga en agosto,2
3528,"Dólar blue hoy: en plena fiebre argentina, Estados Unidos se queda sin monedas y ofrece estímulos",2
3529,La CNMC no podrá fijar los peajes de la luz y el gas hasta 2020 y bajo supervisión,2
3530,"El Brent se desploma un 7,7% hasta los 30,32 dólares",2
3531,"Elizabeth Holmes, declarada culpable por estafar a los inversores de Theranos",2
3532,La SEPI dispone de cinco meses para otorgar préstamos por 9.000 millones,2
3533,Economía/Empresas.- La CE pide a España que elimine los obstáculos para comercializar suplementos dietéticos,2
3534,Detienen a Hacker por estafa de criptomonedas en Twitter; uso cuentas de Joe Biden y otras figuras,2
3535,Boeing se prepara para que los 737 Max sean revisados y estudia compensar a las aerolíneas,2
3536,La oposición brasileña recibe con recelos el acuerdo UE-Mercosur,2
3537,El petróleo quiere volver a testear su tendencia bajista principal,2
3538,El petróleo se aleja de mínimos y el Brent supera los 61 dólares,0
3539,El Brent se desinfla hasta los 45 dólares y acumula una caída semanal del 8%,2
3540,El petróleo ve peligrar en su caída los 60 dólares,2
3541,Bankia es condenada a devolver 366.000 euros de preferentes de entre 2007 y 2010,2
3542,Google España precisa un impulso para optimizar la presencia online de las pymes,2
3543,"El precio de los pisos llega a su nivel más bajo desde la crisis, tras un descenso del 14,7% en septiembre",2
3544,Competencia abre expediente a la SGAE por fijar tarifas abusivas en las bodas,2
3545,"El precio de la vivienda modera su crecimiento al 3,2% en el primer trimestre, su menor alza en 5 años",2
3546,La OCU afirma que un tercio de los pedidos llegan con retraso a su destino,1
3547,Fedea avisa de que la recuperación se ralentiza y podría invertirse si se agrava la situación sanitaria,1
3548,La patronal Fedetaxi convoca un paro de 24 horas el 29 de noviembre,1
3549,La Comisión Europea somete a consulta pública hasta abril su propuesta para crear un impuesto digital,1
3550,ERC exige a Sánchez endurecer la fiscalidad del ahorro a las rentas altas,1
3551,El FMI alerta de la ralentización mundial y del aumento de los riesgos financieros,1
3552,Industria encarece las frecuencias móviles,1
3553,Novartis traspasa 160 empleados tras la megaoperación con GSK,1
3554,BAT despide a 2.300 trabajadores para simplificar su estructura,1
3555,"Sabadell anuncia un nuevo ERE, Amancio Ortega diversifica con las infraestructuras y otras noticias",1
3556,T-Systems Eltec plantea 313 despidos y reducir salarios un 15% a sus 1.200 trabajadores,1
3557,La lista de los contribuyentes que deben más de 600.000 euros a Hacienda tendrá que divulgarse antes de fin de año,1
3558,Société Générale recortará su plantilla en 550 empleados en los próximos cinco años,1
3559,La fusión de las cajas gallegas pasará por un ERE,1
3560,"Isla Mágica plantea 31 despidos pero accede a negociar a la baja si media una ""flexibilidad"" laboral",0
3561,Císcar: puede haber otros ERE de empresas públicas en julio,2
3562,BBVA cerrará 300 oficinas y recortará 1.260 empleos por la operación Unnim,1
3563,Liberbank cerrará 4 oficinas de Caja Extremadura,1
3564,Un día en el trabajo del futuro,1
3565,La gestión del patrimonio familiar tras el coronavirus,1
3566,Sánchez e Iglesias presentarán los Presupuestos en un acto conjunto el martes,1
3567,Acerinox tiene un plan con el dividendo,0
3568,LinkedIn: nuestra carta de presentación,1
3569,ADEFAM y la Fundación Conexus hablan sobre ciberseguridad,1
3570,Cotización de Nyesa Valores,1
3571,Noticias sobre el precio de Berkeley Energia,1
3572,Cotización de AF Acqn Ut 28,1
3573,Consultorios,1
3574,Un ranking de la deuda externa global y su comparación con el PIB,1
3575,Cotización de RPM International,1
3576,Cotización de Chargeurs,1
3577,Cotización de Spartn Acqn Uts 26,1
3578,Cotización de Bradespar N1,1
3579,"Kostarof: Repsol, OHL, BBVA, Caixabank, ASML Holding, Palantir…",1
3580,Cotización de Nokia,1
3581,PLATAFORMA DENARIA,1
3582,"Nubes de puntos y BIM, por BIM ZONE",1
3583,Conociendo las criptomonedas,1
3584,"El mayor error que puede cometer un emprendedor ahora mismo, según el cofundador de Let's Bonus y Wallapop",2
3585,4 puntos rápidos en logística si vas a emprender en comercio electrónico,1
3586,Estas 2 gráficas muestran cómo ha evolucionado el empleo femenino durante las 2 últimas crisis: pocos cambios entre 2008 y 2013 y en paralelo a la ocupación masculina durante la pandemia,2
3587,"Consultorio de Fondos con José María Luna, Luna y Sevilla Asesores Patrimoniales",1
3588,Lo que debes saber este miércoles antes de que abra el mercado (+Podcast),1
3589,Cómo van a cambiar los contratos de alquiler con la derogación del decreto de vivienda,1
3590,Vodafone,1
3591,"Cómo comprar NFT’s, ventajas y desventajas de “inversión”",1
3592,BANCOS,1
3593,LA BANCA ANTE LA JUSTICIA DE LA UE,2
3594,Banco Popular,1
3595,Las bajas del Mobile World Congress,2
3596,Regulador de comercio de EU revisará acuerdo entre Microsoft y Activision,1
3597,Las Zonas Francas,1
3598,"El euro a examen 20 años después de su entrada en vigor, por Coface",2
3599,Mediolanum lanza un fondo sobre la economía circular,1
3600,Qué hay en las reservas del BCRA y por qué conseguir un dólar es una odisea,1
3601,Análisis de la actualidad económica con Miguel Córdoba,1
3602,Cotización de Major Grp Lux,1
3603,Cómo deben prepararse las empresas en ERTE por covid ante esta última prórroga,1
3604,"Especial Resultados Empresariales (2): Mediaset España, Airbus, ACS, Repsol y Telefónica",1
3605,Victoria’s Secret y un radical cambio de estrategia que parece inminente,1
3606,Cotización de Codex DNA,1
3607,El BCE ante el Covid-19: un balance,1
3608,"Gunningham, el aliado de Ana Botín para digitalizar el Santander",1
3609,En qué consiste el procedimiento preventivo de crisis de empresa,1
3610,EXPORTACIONES REGIÓN,1
3611,Este es el salario que gana la mitad de los mexicanos,1
3612,Consultorio de Bolsa con Nicolás López y Eduardo Bolinches,1
3613,Señales que alertan a una pyme de que puede ser el momento de cambiar su ERP,2
3614,E-COMMERCE,1
3615,"Fiat, a por Opel",0
3616,Sube el IRPF: de qué sueldo neto dispones con un salario de 150.000 euros,0
3617,Del metaverso a la IA: agenda digital de 2022,1
3618,"Farfetch, a doble velocidad: crece un 56% en 2018 pero engorda sus pérdidas",2
3619,IV Congreso FEICASE,1
3620,TURISMO,1
3621,El sector inmobiliario ante el metaverso,1
3622,La cuarta es Caixa Girona,1
3623,"CaixaBank: ""No tenemos una decisión tomada sobre la venta de Repsol a Criteria""",1
3624,"Criptomonedas: cuánta ganancia dieron, desde enero hasta hoy",1
3625,Herencias: qué trámites hay que hacer tras el fallecimiento de un familiar,1
3626,Entrevista exclusiva Tetra Pak: los hábitos de consumo y su impacto en la industria de alimentos y bebidas,1
3627,"Gimeno informa, este lunes, a las Cortes sobre la previsión de ingresos y recaudación de 2017",1
3628,"Reforma laboral: fuese, y no hubo nada",1
3629,La industria 4.0 en la era de la transformación digital,1
3630,EMPRESAS,1
3631,GANADERÍA,1
3632,La Bolsa abre plana a la espera de la reunión del BCE,1
3633,Impacto económico de las subidas de tipos de interés,1
3634,Así ven los inversores la fusión,1
3635,"La Reserva Federal, tras la inflación",2
3636,EMPRESAS,1
3637,#FantaSaborSemen: Así afecta la posverdad a tu marca,1
3638,Cuánto pagan (una a una) las farmacéuticas a los médicos españoles,1
3639,Quién gana y quién pierde cuando la Unión Europea acepta que el gas y la nuclear son energías verdes,1
3640,VISA,1
3641,Cotización de BBVA Argentina,1
3642,Economía/Motor.- El Gobierno navarro convoca al comité y a la dirección de Volkswagen en el departamento de Industria,1
3643,El mercado modela el consenso para 2022: sombras sobre el S&P 500 y luces en Europa y Japón,1
3644,Seúl cierra casi plana a la espera de los resultados empresariales,1
3645,El Ibex se mantiene en los 8.900 puntos en una jornada de apatía en los mercados,0
3646,Así se hace un ‘inventario’ digital de la alta velocidad de Marruecos,1
3647,EMPRESAS,1
3648,Acciona y el mercado del agua,1
3649,"Cuánto cuesta y qué pedir en ‘Angle Barcelona’, de Jordi Cruz",1
3650,"Análisis Acerinox, Audax, Capgemini, Cellnex, Inditex, Micron, Splunk, Sunpower…",1
3651,Banco Santander: Este es el nivel que debe superar el valor,1
3652,Así ha abierto el Ibex y otras cuatro noticias si quieres estar al día,1
3653,Iberdrola,1
3654,Consultorios,1
3655,"La banca, atenta a los plazos de Basilea",1
3656,EMPRESAS,1
3657,SEPE,1
3658,La eurozona ante las elecciones francesas,1
3659,Deconstruyendo Nylstar: de un negocio de hilatura a uno de márketing y moda,1
3660,"Ibex, Apple se fija en McLaren, 'dieselgate', AVE a la Meca y otras noticias a esta hora",1
3661,Ferrovial en Estados Unidos,1
3662,Brasil despeja este jueves si su economía entra en una nueva recesión técnica,1
3663,AYUDAS REGIONALES,1
3664,"Ibex, investidura, inflación zona euro, paro eurozona, hipotecas y otras noticias",1
3665,EMPRESAS,1
3666,"Análisis IBEX35, DAX, Nasdaq, EURUSD, Oro, Plata, Petróleo…",1
3667,Wall Street arranca sin tendencia la semana tras la reunión del G20,1
3668,"Ibex, dividendo Santander, compra de Yoigo, Guía Renta 2015 y otras noticias de interés",1
3669,El Ibex 35 cierra plano por el lastre de los grandes valores,2
3670,El Ibex 35 cierra plano tras chocar otra vez con los 9.300 puntos y otras noticias del día,2
3671,"APRENDER ""TRADING""",1
3672,HACIENDA,1
3673,Vivienda: Así se presenta el próximo año,1
3674,"La inflación se mantiene en el 2,9% anual en Aragón",1
3675,Por qué Fujitsu se reorienta ahora hacia los servicios,1
3676,EMPRESAS,1
3677,ASOCIACIONES,1
3678,"Euro-dólar, deuda corporativa y bolsas en situación crítica. SP500, Dow Jones, Nasdaq…",2
3679,Grifols: cara y cruz de sus estrategias,1
3680,EMPRESA REGIONAL,1
3681,"Análisis IBEX35, Santander, Iberdrola, Inditex, BBVA y Telefónica",1
3682,"David Galán: IBEX35, DAX, SP500, Petróleo, Oro, Gamesa, OHL, Cellnex, ACS…",1
3683,Siete directores y cuatro por Alta Dirección: los cambios que impulsa Hacienda en BancoEstado,1
3684,"Abogados ""in-house""",1
3685,HUELGA,1
3686,"Consultorio de análisis técnico: Repsol, BBVA, OHLA, Audax, Berkeley, Intel, oro...",1
3687,Fitch mantiene la calificación del Sabadell tras el anuncio del ERE,1
3688,Breves empresariales,1
3689,Hipotecas verdes: en qué consisten y cuáles son sus ventajas,1
3690,El Eurogrupo calibra el impacto de la segunda ola sin descartar más medidas,1
3691,Wall Street ha cambiado el chip,1
3692,"Los Charts de Hódar: Elecnor, Faes y Ferrovial",1
3693,Qué hacer con la banca tras las fuertes alzas de este año,1
3694,Pandora: la prima de exploración,1
3695,"Primer trimestre, lo esperado y otras cosas",1
3696,IPC,1
3697,"Finanzas personales: qué es el ""dólar hormiga"" y cómo hacerlo rendir en la Argentina de hoy",1
3698,"El Ibex 35 cede un 0,14% y se mantiene sobre los 8.800 puntos en la media sesión",2
3699,Dólar hoy: a cuánto cotiza en los bancos este jueves 16 de diciembre,1
3700,"Últimas noticias del IBEX 35, en directo | La CE publica sus previsiones macroeconómicas",1
3701,La Bolsa Hoy en directo: sigue las cotizaciones en tiempo real,1
3702,"David Galán: IBEX35, DAX, SP500, Técnicas, Santander, BBVA, Infineon, Alphabet, Meta, Amazon…",1
3703,"Los Charts de Hódar: Acciona, Enagás y Solaria",1
3704,Qué es la prestación contributiva,1
3705,El importante papel del descanso en la productividad de los autónomos,0
3706,"Consumo, luego existo",1
3707,"Carlos Doblado: IBEX35, DAX, Nasdaq, Solaria, VISA, Facebook, ArcelorMittal, Repsol, Ferrovial…",1
3708,Las bolsas europeas abren con tono mixto la sesión pendientes del dato de empleo de EEUU,1
3709,Los Presupuestos pasarán su primer examen en el Congreso el 26 de abril,1
3710,Así van a transformar las grandes tecnológicas el sector de la salud,1
3711,CÁTEDRA IBM,1
3712,Dos velocidades en Caamaño: entra en números rojos mientras su nuevo dueño dispara beneficios un 60%,2
3713,"Eventos del día, economía y mercados: Endesa, BCE, balanza comercial, ventas de viviendas…",1
3714,Tesla: vendimos como nunca y perdimos como siempre,1
3715,El Ibex cierra plano pese a los máximos de Wall Street,2
3716,Tensión y esperanzas: Draghi tiene la palabra,0
3717,La Cautela Socini,1
3718,Las nuevas 'subprime' no son como las de antes... pero se parecen mucho,1
3719,"Pistoletazo de salida a la Renta 2018: la app, el simulador y los datos fiscales estarán el 15 de marzo",0
3720,"Así elige a quién contratar o despedir Reed Hastings, el cofundador de Netflix",1
3721,"Libertad, impuestos y futuro",1
3722,"El Ibex-35, seis días clavado en los 9.500 puntos",2
3723,Qué son los índices MSCI y para qué se utilizan,1
3724,El Ibex 35 cierra plano en una sesión marcada por Popular,1
3725,"Alstom, Junts pel Sí y otras cinco claves necesarias",1
3726,Consultorios,1
3727,Roubini condena al euro y salva a España,1
3728,"La inflación no convertirá a los bancos centrales en ""enemigos del mercado""",0
3729,Wall Street cierra plano tras una jornada muy volátil y en rojo,2
3730,"Hacienda, 'el Emérito' y el secreto de confesión",1
3731,Dólar hoy: a cuánto cotiza en los bancos este lunes 7 de marzo,1
3732,Dólar FMI: a cuánto cotizará en diciembre según un economista de la City,1
3733,Google y el gobierno corporativo,1
3734,Sicav para todos,1
3735,EMPRESAS,1
3736,Acciona,1
3737,Los Consejos y la transformación empresarial,1
3738,Tecnología empresarial: computación cuántica,1
3739,"Eventos del día, economía y mercados: PIB Alemania, IPC Reino Unido, FOMC, producción industrial de China…",1
3740,Así cotizarán los autónomos por los ingresos reales,1
3741,Forex: la rentabilidad del mercado de divisas,1
3742,EMPRESAS,1
3743,"Qué son las DeFi, las nuevas finanzas basadas en blockchain",1
3744,"Análisis Cellnex, ArcelorMittal, Ferrovial, Ezentis, Mediaset, Salesforce, Alibaba…",1
3745,Inditex,1
3746,Rousseff aclara que su Gobierno todavía no se ha pronunciado sobre Telefónica,1
3747,EMPRESAS,1
3748,Cuando la estabilidad pasa por Sánchez: el poder económico ante el suicidio del PP,1
3749,"Alberto Iturralde: IBEX35, DAX, Caixabank, BBVA, Santander, IAG, Nestle, Repsol…",1
3750,La Bolsa Hoy en directo: sigue las cotizaciones en tiempo real,1
3751,"La Primera de Expansión sobre El Corte Inglés, Caixabank, Samsung y el precio de la vivienda",1
3752,Comienza la presentación de resultados 4T21. Telefónica y el sector turismo,1
3753,Los fondos Covid y la cooperación público-privada,1
3754,Cómo está afectando la guerra comercial a las perspectivas sobre China,2
3755,Noticias acerca de CATENON,1
3756,"Análisis Santander, Iberdrola, Inditex, BBVA y Telefónica",1
3757,"Daniel Pingarrón: IBEX35, Petroleo, Sector Bancario, EURUSD…",1
3758,"ANSeS: AUH, jubilaciones, pensiones y desempleo, quiénes cobran hoy viernes 29 de octubre",0
3759,"Análisis Santander, Iberdrola, Inditex, BBVA y Telefónica",1
3760,"Este 2 de diciembre debe presentar a Hacienda la declaración D-151. Dos semanas después, la del IVA y otras dos más",1
3761,Las claves bursátiles de la semana (5-7-2019),1
3762,Lo que la economía vasca le pide a 2017,1
3763,"Roberto Moro: SP500, Pharmamar, Ence, Indra, Repsol, Colonial, ACS, Amadeus, BBVA, OHL, Solaria…",1
3764,La agilidad en la era de la velocidad disruptiva,1
3765,Wall Street cierra con tendencias mixtas,1
3766,"Mercatenerife. Precios de frutas, hortalizas y patatas, del 28 de febrero al 5 de marzo de 2022",1
3767,Entrevista a Antonio Calo,1
3768,"Coronavirus, ERTE y empresarios",1
3769,Noticias de Javier Santacruz,1
3770,El Gobierno desvelará el viernes a las CCAA el nuevo déficit que Calviño ha pactado con Bruselas,1
3771,"Análisis BBVA, Iberdrola, Naturhouse, Roku, Sunpower, Splunk…",1
3772,EMPRESAS,1
3773,"Reforma laboral, ni causa ni remedio",2
3774,Frugalismo,1
3775,Reyes Maroto,1
3776,Especial Infraestructuras,1
3777,Renta 2016: calendario y fechas clave de la campaña para hacer la declaración,1
3778,"Los valores de Hódar: Gas Natural, Santander, Telefónica y Repsol",1
3779,El modelo IS-LM y las políticas macroeconómicas,1
3780,El motivo principal es la contracción al compararlos con los datos del mes anterior,2
3781,"Real, euro, dólar, libra esterlina, yen y yuan: a cuánto cotizan hoy miércoles 16 de febrero del 2022",1
3782,EMPRESA,1
3783,ESTADÍSTICA,1
3784,Qué es un CFD,1
3785,MERCADOS FINANCIEROS,1
3786,"Qué hacemos en Tesla, Gilead Sciences y Quantum",1
3787,Gerardo Camps: los impuestos regionales no variarán,1
3788,La Bolsa Hoy en directo: sigue las cotizaciones en tiempo real,1
3789,Así gestionan miles de pleitos los tribunales españoles,2
3790,EMPRESAS,1
3791,Las claves bursátiles de la semana (26-11-18),1
3792,"Análisis IBEX35, SP500, Audax, Ezentis, IAG, Pharmamar, Solaria, Telefónica, Ebro Foods…",1
3793,"Las pernoctaciones hoteleras se multiplican por siete en junio pero bajan un 23,6% en el primer semestre",2
3794,"Eventos del día, economía y mercados: Acerinox, cifras de turismo en España, IPP, Pfizer, vacunas…",1
3795,"Eventos del día, economía y mercados: Ryanair, PIB España, Alemania y Francia, índice de clima de negocios, China…",1
3796,"Los protagonistas de Hódar: Santander, Ferrovial, FCC, Gamesa, Iberdrola, SOS",1
3797,"Canasta: cuánto aumentó en noviembre, qué productos fueron los más afectados",0
3798,Así está afectando el 'procés' a la economía catalana y otras noticias a esta hora,2
3799,CONSUMO,1
3800,"Análisis CAF, Almirall, Ezentis, Netflix, Alibaba, Booking, Johnson&Johnson…",1
3801,"Los Charts de Hódar: Mediaset, Gestamp y Repsol",1
3802,"Análisis SP500, Nasdaq, Nikkei, DAX y FTSE",1
3803,"Análisis Audax, Alexion, Eli Lilly, Grenergy, HolaLuz, Reig Jofre, Roche y Snap",1
3804,"Los valores de Hódar: Prosegur, EADS, Codere, Técnicas Reunidas",1
3805,"Eventos del día, economía y mercados: SAS, banca española, PEPP, índice S&P 500…",1
3806,BME,1
3807,La Bolsa española abre plana e intenta mantener los 9.900 puntos,2
3808,MiFID II está aquí: así afecta a nuestra relación con los bancos,1
3809,EMPRESAS,1
3810,"Sector Mineral, Metales y Transformación, a fondo",1
3811,Así gestiona Google las revisiones de objetivos de sus empleados,1
3812,El Ibex espera los nuevos estímulos en EEUU anclado en los 8.100 puntos,2
3813,Riesgo España,2
3814,"Wall Street cierra en terreno mixto y el Dow Jones baja un 0,38 %",1
3815,"Eventos del día, economía y mercados: PIB España, desempleo EEUU, gasto personal, Ómicron…",1
3816,"Fed: sin cambios, pero dejando puertas abiertas. EUR/USD, GBP/USD, USD/JPY, AUD/USD",1
3817,"Acuerdos comerciales, datos económicos, sube el crudo: 5 claves en Wall Street",1
3818,"Sergio Ávila: IBEX35, Arcelor, BBVA, Pharmamar, Repsol, Soltec, Indra, Ence, Applus…",1
3819,Noticias de Ricardo Pumar,1
3820,"Valores que hay que seguir este lunes: Enagás, Acerinox, Dia, OHL",1
3821,La contabilidad internacional inicia su cuenta atrás en España,1
3822,"Los Charts de Hódar: Zardoya Otis, Red Eléctrica e Inmobiliaria Colonial",1
3823,"Ibex, resultados BBVA, Caixabank, paro y otras noticias de interés a esta hora",1
3824,Atentos a ZEW en Europa e IPP en EEUU. Repsol y CAF,1
3825,"Ibex, Popular, Cifuentes, acuerdo postBrexit y otras noticias de este martes",1
3826,Cerrando debates laborales: contratos temporales y salario mínimo,1
3827,Wall Street cierra mixto y sigue en calma a solo 5 sesiones y media del final de año,0
3828,Mercados,1
3829,Claves económicas que marcarán la semana en Latinoamérica,1
3830,Por qué Mercadona y El Corte Inglés se parecen cada vez más a Amazon,1
3831,Qué pueden hacer los bancos centrales para combatir el impacto del coronavirus,2
3832,La Fed deja los tipos sin cambios y advierte de un crecimiento más lento de la economía,1
3833,"La Primera de Expansión sobre Endesa, Volkswagen, los nuevos planes de empleo y la crisis abierta del Partido Popular",1
3834,"Los Charts de Hódar: Sabadell, CaixaBank y BBVA",1
3835,"La Primera de Expansión sobre Indra, Caixabank y el dilema de la gran banca en relación a las criptomonedas",1
3836,Cómo se comportará la renta variable en agosto,1
3837,"La Bolsa y la agenda del miércoles, en dos minutos (23-02-2016)",1
3838,El BCE valora el escenario actual,1
3839,Cómo se presenta la Bolsa en septiembre,1
3840,Cómo ve la OCDE a España,1
3841,Todo lo que se necesita saber del 'vending',1
3842,TikTok ofrece buen juicio... pero también sandeces,1
3843,"La Primera de Expansión sobre Orange, MásMóvil, el SMI, BBVA y la búsqueda de la supervacuna",1
3844,"Ibex, inversión en vivienda, devolución Renta y otras noticias del día",1
3845,"Ibex, claves de la venta de Popular, incremento en los precios de la vivienda y otras noticias de interés",1
3846,Así ha revolucionado el Covid-19 la contratación de jóvenes abogados,1
